Author,Deposit ,MT Cu,Vein Type,Inclusion Type ,Original Inclusion Type,Sample No.,Ag ,As ,Au ,B ,Ba ,Bi ,Ca ,Ce,Cl,Co,Cs,Cu,Fe ,K ,La,Li ,Mg ,Mn ,Mo ,Na ,Nb,Ni,Pb ,Rb ,Sb,Sn ,Sr ,Ta,Tl ,U,V,W ,Y,Zn 
Rusk,Butte,35,,AL,ID (B35),11172-2756,11.0,66.0,,850.0,15.0,,9600.0,,,,2.0,2200,1200.0,3000.0,,230.0,,51.0,20.0,7900.0,,,23.0,17.0,19.0,140.0,22.0,,,,,10.0,,170.0
Rusk,Butte,35,,AL,ID (B35),11172-3186,7.0,57.0,,440.0,8.0,,5800.0,,,,14.0,51,360.0,2400.0,,79.0,,100.0,14.0,10000.0,,,30.0,17.0,12.0,82.0,7.0,,,,,8.0,,43.0
Rusk,Butte,35,,AL,ID (B35),11172-3186,14.0,25.0,,240.0,5.0,,6600.0,,,,2.0,2000,490.0,1100.0,,58.0,,46.0,5.0,4300.0,,,11.0,8.0,7.0,47.0,5.0,,,,,11.0,,140.0
Rusk,Butte,35,,AL,ID (B35),11172-3186,31.0,29.0,,340.0,10.0,,5500.0,,,,6.0,320,370.0,2100.0,,240.0,,71.0,11.0,8800.0,,,48.0,15.0,19.0,78.0,7.0,,,,,5.0,,100.0
Rusk,Butte,35,,AL,ID (B35),11172-3186,5.0,44.0,,490.0,10.0,,6200.0,,,,3.0,2300,1700.0,1400.0,,84.0,,29.0,13.0,5200.0,,,9.0,10.0,11.0,76.0,4.0,,,,,8.0,,100.0
Rusk,Butte,35,,AL,ID (B35),11172-3186,6.0,28.0,,230.0,10.0,,5700.0,,,,5.0,160,300.0,2700.0,,190.0,,46.0,12.0,6400.0,,,15.0,12.0,7.0,42.0,29.0,,,,,9.0,,90.0
Rusk,Butte,35,,AL,ID (B35),11172-3186,9.0,91.0,,1200.0,28.0,,14000.0,,,,7.0,130,1100.0,2600.0,,190.0,,160.0,22.0,8200.0,,,58.0,15.0,25.0,180.0,13.0,,,,,11.0,,140.0
Rusk,Butte,35,,AL,ID (B35),11172-3186,13.0,81.0,,1100.0,17.0,,17000.0,,,,9.0,1000,1000.0,2500.0,,240.0,,63.0,23.0,8000.0,,,14.0,17.0,29.0,190.0,30.0,,,,,11.0,,83.0
Rusk,Butte,35,,AL,ID (B35),11172-3186,15.0,83.0,,1100.0,27.0,,16000.0,,,,4.0,1200,1500.0,2700.0,,310.0,,78.0,37.0,7600.0,,,19.0,11.0,33.0,200.0,30.0,,,,,18.0,,100.0
Rusk,Butte,35,,BH,BH (B15H),11169-2933,130.0,740.0,,8100.0,220.0,,110000,,,,49.0,5900,82000.0,85000.0,,1600.0,,14000.0,300.0,68000.0,,,1200.0,590.0,330.0,1700.0,320.0,,, ,,670.0,,12000.0
Rusk,Butte,35,,BH,BH (B15H),11169-2933,22.0,95.0,,1100.0,83.0,,16000,,,,33.0,170,45000.0,42000.0,,180.0,,11000.0,38.0,110000.0,,,1000.0,430.0,39.0,190.0,160.0,,, ,,18.0,,3300.0
Rusk,Butte,35,,BH,BH (B15H),11169-2933,30.0,98.0,,910.0,130.0,,12000,,,,34.0,77,51000.0,51000.0,,160.0,,11000.0,33.0,100000.0,,,1000.0,380.0,33.0,190.0,270.0,,, ,,66.0,,5600.0
Rusk,Butte,35,,BH,BH (B15H),11169-2933,70.0,450.0,,470.0,120.0,,60000,,,,21.0,410,99000.0,88000.0,,710.0,,16000.0,200.0,55000.0,,,25000.0,650.0,130.0,830.0,530.0,,, ,,120.0,,9500.0
Rusk,Butte,35,,BH,BH (B15H),11169-2933,37.0,110.0,,1000.0,85.0,,17000,,,,39.0,380,50000.0,43000.0,,200.0,,8700.0,40.0,100000.0,,,1000.0,370.0,38.0,220.0,210.0,,, ,,38.0,,4700.0
Rusk,Butte,35,,BH,BH (B15H),11169-2933,48.0,68.0,,890.0,88.0,,11000,,,,22.0,81,44000.0,41000.0,,170.0,,7700.0,28.0,110000.0,,,860.0,370.0,19.0,160.0,230.0,,, ,,39.0,,4000.0
Rusk,Butte,35,,BH,BH (B15H),11169-2933,68.0,290.0,,3500.0,110.0,,68000,,,,24.0,1000,49000.0,31000.0,,640.0,,9300.0,160.0,110000.0,,,1100.0,270.0,150.0,850.0,90.0,,, ,,54.0,,4300.0
Rusk,Butte,35,,BH,BH (B15H),11169-2933,29.0,110.0,,1300.0,180.0,,27000.0,,,,26.0,800,53000.0,33000.0,,220.0,,11000.0,36.0,91000.0,,,810.0,340.0,33.0,280.0,160.0,,, ,,24.0,,5800.0
Rusk,Butte,35,,BH,BH (B15H),11169-2933,47.0,270.0,,4100.0,110.0,,82000,,,,16.0,1100,67000.0,34000.0,,790.0,,10000.0,160.0,100000.0,,,800.0,300.0,150.0,900.0,120.0,,, ,,100.0,,4500.0
Rusk,Butte,35,,BH,BH (B15H),11169-2933,25.0,80.0,,850.0,110.0,,20000,,,,55.0,88,72000.0,72000.0,,150.0,,15000.0,41.0,80000.0,,,1300.0,420.0,25.0,200.0,250.0,,, ,,85.0,,6900.0
Rusk,Butte,35,,BH,BH (B15H),11148-1141,28.0,140.0,,920.0,210.0,,32000.0,,,,43.0,140,24000.0,31000.0,,7800.0,,8200.0,14.0,100000.0,,,1600.0,260.0,18.0,140.0,770.0,,, ,,10.0,,8300.0
Rusk,Butte,35,,BH,BH (B15H),11148-1141,56.0,280.0,,2800.0,340.0,,44000,,,,110.0,440,57000.0,43000.0,,1500.0,,11000.0,130.0,97000.0,,,2000.0,380.0,110.0,870.0,1000.0,,, ,,79.0,,12000.0
Rusk,Butte,35,,BH,BH (B15H),11148-1141,29.0,170.0,,1500.0,330.0,,38000.0,,,,36.0,150,48000.0,40000.0,,390.0,,12000.0,46.0,83000.0,,,1400.0,340.0,49.0,440.0,1200.0,,, ,,53.0,,9800.0
Rusk,Butte,35,,BH,BH (B15H),11148-1141,82.0,410.0,,3600.0,360.0,,66000,,,,54.0,760,56000.0,42000.0,,1200.0,,14000.0,120.0,96000.0,,,1700.0,340.0,120.0,1100.0,1200.0,,,,,110.0,,15000.0
Rusk,Butte,35,,BH,BH (B15H),11148-1141,37.0,140.0,,1300.0,260.0,,39000.0,,,,16.0,150,28000.0,29000.0,,540.0,,10000.0,67.0,97000.0,,,1300.0,250.0,49.0,450.0,880.0,,,,,34.0,,7900.0
Rusk,Butte,35,,BH,BH (B15H),11148-1141,33.0,200.0,,1500.0,150.0,,36000.0,,,,51.0,84,54000.0,64000.0,,430.0,,12000.0,57.0,74000.0,,,840.0,360.0,44.0,410.0,620.0,,,,,35.0,,6400.0
Rusk,Butte,35,,BH,BH (B15H),10893-34,63.0,170.0,,540.0,79.0,,17000.0,,,,52.0,850,39000.0,66000.0,,280.0,,8200.0,16.0,91000.0,,,1500.0,430.0,9.0,79.0,370.0,,,,,9.0,,7100.0
Rusk,Butte,35,,BH,BH (B15H),10893-34,71.0,240.0,,670.0,130.0,,12000.0,,,,59.0,2400,33000.0,57000.0,,500.0,,4000.0,14.0,100000.0,,,790.0,370.0,11.0,77.0,300.0,,,,,47.0,,2800.0
Rusk,Butte,35,,AID,VH (B60),11052-7025,13.0,140.0,,1300.0,23.0,,23000.0,,,,6.0,77,970.0,8000.0,,280.0,,220.0,31.0,13000.0,,,76.0,45.0,37.0,250.0,7.0,,, ,,22.0,,230.0
Rusk,Butte,35,,AID,VH (B60),11052-7025,28.0,180.0,,2200.0,35.0,,25000.0,,,,7.0,940,2200.0,4400.0,,390.0,,290.0,67.0,7200.0,,,93.0,39.0,69.0,420.0,8.0,,, ,,24.0,,190.0
Rusk,Butte,35,,AID,VH (B60),11052-7025,23.0,88.0,,1200.0,29.0,,17000.0,,,,6.0,600,1800.0,5900.0,,270.0,,430.0,28.0,9400.0,,,62.0,36.0,28.0,230.0,5.0,,, ,,24.0,,340.0
Rusk,Butte,35,,AID,VH (B60),11052-7025,19.0,78.0,,820.0,21.0,,13000.0,,,,3.0,12000,1400.0,3700.0,,180.0,,220.0,41.0,5700.0,,,50.0,20.0,23.0,180.0,3.0,,, ,,15.0,,200.0
Rusk,Butte,35,,AID,VH (B60),11052-7025,39.0,220.0,,2700.0,68.0,,41000.0,,,,6.0,9900,3000.0,6000.0,,610.0,,190.0,94.0,7000.0,,,51.0,34.0,88.0,530.0,11.0,,, ,,47.0,,140.0
Rusk,Butte,35,,AID,VH (B60),11052-7025,44.0,70.0,,900.0,24.0,,11000.0,,,,6.0,10000,1800.0,3800.0,,170.0,,150.0,37.0,5800.0,,,63.0,47.0,25.0,200.0,6.0,,, ,,10.0,,460.0
Rusk,Butte,35,,AID,VH (B60),11052-7025,21.0,160.0,,1300.0,36.0,,21000.0,,,,3.0,3100,1700.0,5800.0,,260.0,,390.0,38.0,9100.0,,,83.0,36.0,44.0,320.0,6.0,,, ,,25.0,,560.0
Rusk,Butte,35,,AID,VH (B60),11052-7025,39.0,160.0,,1800.0,48.0,,24000.0,,,,5.0,2200,2100.0,5800.0,,480.0,,170.0,66.0,8700.0,,,48.0,26.0,67.0,360.0,12.0,,, ,,33.0,,390.0
Rusk,Butte,35,,AID,VH (B60),11052-7025,8.0,64.0,,750.0,21.0,,10000.0,,,,5.0,5000,2200.0,4700.0,,170.0,,290.0,343.0,7900.0,,,66.0,36.0,25.0,180.0,8.0,,, ,,15.0,,300.0
Rusk,Butte,35,,AID,VH (B60),11052-7025,14.0,83.0,,990.0,15.0,,11000.0,,,,2.0,7300,870.0,9600.0,,200.0,,270.0,28.0,6100.0,,,42.0,28.0,23.0,160.0,4.0,,, ,,22.0,,240.0
Rusk,Butte,35,,AID,VH (B60),11052-7025,23.0,210.0,,2400.0,41.0,,33000.0,,,,5.0,360,2400.0,6600.0,,540.0,,200.0,56.0,10000.0,,,61.0,32.0,52.0,440.0,13.0,,, ,,28.0,,230.0
Rusk,Butte,35,,AID,VH (B60),11052-7025,32.0,160.0,,2700.0,67.0,,31000.0,,,,8.0,12000,3300.0,5300.0,,550.0,,230.0,65.0,6000.0,,,77.0,21.0,62.0,550.0,20.0,,, ,,46.0,,220.0
Rusk,Butte,35,,AID,VH (B60),11052-7025,10.0,65.0,,680.0,32.0,,8200.0,,,,7.0,61,710.0,7000.0,,160.0,,400.0,25.0,9800.0,,,26.0,26.0,16.0,150.0,6.0,,, ,,9.0,,60.0
Rusk,Butte,35,,AID,VH (B60),11052-7025,6.0,53.0,,510.0,20.0,,6700.0,,,,4.0,4300,670.0,6800.0,,140.0,,350.0,25.0,8100.0,,,46.0,27.0,13.0,110.0,5.0,,, ,,12.0,,290.0
Rusk,Butte,35,,AID,VH (B60),11052-7025,9.0,77.0,,650.0,16.0,,10000.0,,,,5.0,1800,1200.0,7100.0,,150.0,,240.0,35.0,8600.0,,,63.0,30.0,20.0,150.0,4.0,,, ,,20.0,,690.0
Rusk,Butte,35,,AID,VH (B60),11052-7025,10.0,26.0,,650.0,5.0,,3100.0,,,,6.0,4400,860.0,5400.0,,3600.0,,220.0,10.0,8600.0,,,52.0,34.0,7.0,55.0,7.0,,, ,,4.0,,110.0
Rusk,Butte,35,,AID,VH (B60),11052-7025,65.0,380.0,,2900.0,95.0,,48000.0,,,,19.0,5200,3600.0,6600.0,,810.0,,460.0,180.0,8100.0,,,59.0,19.0,82.0,770.0,15.0,,, ,,65.0,,230.0
Rusk,Butte,35,,AID,VH (B60),11052-7025,19.0,110.0,,1200.0,46.0,,17000.0,,,,6.0,11000,1300.0,3800.0,,300.0,,150.0,33.0,7100.0,,,35.0,26.0,37.0,300.0,5.0,,, ,,36.0,,70.0
Rusk,Butte,35,,AID,VH (B60),11052-7025,120.0,510.0,,5500.0,190.0,,75000.0,,,,13.0,7900,6400.0,3600.0,,1200.0,,450.0,210.0,8300.0,,,76.0,43.0,150.0,1400.0,25.0,,, ,,75.0,,380.0
Rusk,Butte,35,,AID,VH (B60),11052-7025,5.0,120.0,,480.0,14.0,,6100.0,,,,4.0,3400,1000.0,4900.0,,93.0,,220.0,17.0,8500.0,,,35.0,29.0,19.0,110.0,4.0,,, ,,6.0,,1500.0
Rusk,Butte,35,,AID,VH (B60),11052-7025,15.0,93.0,,1100.0,31.0,,14000.0,,,,9.0,330,1500.0,6500.0,,280.0,,1100.0,31.0,9700.0,,,100.0,27.0,28.0,300.0,10.0,,, ,,21.0,,470.0
Rusk,Butte,35,,AID,VH (B60),11052-7025,15.0,66.0,,1000.0,26.0,,15000.0,,,,6.0,71,1100.0,7500.0,,200.0,,380.0,51.0,10000.0,,,54.0,31.0,18.0,280.0,8.0,,, ,,30.0,,130.0
Rusk,Butte,35,,AID,VH (B60),11052-7025,16.0,98.0,,860.0,28.0,,14000.0,,,,4.0,11000,1200.0,4300.0,,190.0,,240.0,39.0,6500.0,,,52.0,30.0,30.0,220.0,11.0,,, ,,19.0,,210.0
Rusk,Butte,35,,AID,VH (B60),11052-7025,5.0,59.0,,460.0,16.0,,5700.0,,,,3.0,890,920.0,5800.0,,100.0,,660.0,18.0,9600.0,,,88.0,39.0,15.0,130.0,7.0,,, ,,11.0,,300.0
Rusk,Butte,35,,AID,VH (B60),11052-7025,16.0,91.0,,1100.0,28.0,,15000.0,,,,4.0,10000,1200.0,4200.0,,220.0,,160.0,55.0,6900.0,,,44.0,28.0,30.0,260.0,5.0,,, ,,19.0,,210.0
Rusk,Butte,35,,AID,VH (B60),11052-7025,20.0,83.0,,1100.0,35.0,,16000.0,,,,4.0,1300,1613.0,6900.0,,250.0,,500.0,35.0,8600.0,,,81.0,33.0,48.0,320.0,7.0,,, ,,17.0,,640.0
Rusk,Butte,35,,AID,VH (B60),11052-6673,21.0,110.0,,970.0,38.0,,11000.0,,,,4.0,4600,830.0,9500.0,,350.0,,420.0,25.0,8900.0,,,40.0,35.0,63.0,200.0,11.0,,, ,,16.0,,110.0
Rusk,Butte,35,,AID,VH (B60),11052-6673,13.0,77.0,,880.0,17.0,,8900.0,,,,3.0,18000,840.0,7700.0,,260.0,,660.0,23.0,6200.0,,,75.0,27.0,31.0,2200.0,9.0,,, ,,14.0,,1600.0
Rusk,Butte,35,,AID,VH (B60),11052-6673,21.0,120.0,,1300.0,18.0,,15000.0,,,,4.0,12000,1400.0,9700.0,,460.0,,210.0,59.0,7200.0,,,23.0,32.0,40.0,240.0,9.0,,, ,,12.0,,300.0
Rusk,Butte,35,,AID,VH (B60),11052-6673,21.0,170.0,,2100.0,43.0,,21000.0,,,,6.0,13000,2000.0,5500.0,,670.0,,240.0,42.0,7700.0,,,61.0,22.0,84.0,390.0,14.0,,, ,,29.0,,200.0
Rusk,Butte,35,,AID,VH (B60),11052-6673,58.0,230.0,,3100.0,62.0,,33000.0,,,,9.0,5500,1800.0,8500.0,,550.0,,620.0,59.0,10000.0,,,47.0,37.0,78.0,440.0,7.0,,, ,,41.0,,270.0
Rusk,Butte,35,,AID,VH (B60),11052-6673,26.0,110.0,,1800.0,23.0,,19000.0,,,,3.0,15000,1100.0,5700.0,,260.0,,200.0,43.0,7100.0,,,21.0,21.0,34.0,260.0,6.0,,,,,21.0,,210.0
Rusk,Butte,35,,AID,VH (B60),11052-6673,24.0,93.0,,1200.0,19.0,,16000.0,,,,2.0,7200,1200.0,6400.0,,220.0,,480.0,25.0,9900.0,,,100.0,38.0,43.0,230.0,14.0,,,,,18.0,,200.0
Rusk,Butte,35,,AID,VH (B60),11052-6673,37.0,160.0,,2300.0,33.0,,22000.0,,,,5.0,2100,1800.0,9000.0,,350.0,,730.0,62.0,12000.0,,,28.0,35.0,58.0,360.0,7.0,,,,,22.0,,190.0
Rusk,Butte,35,,AID,VH (B60),11052-6673,18.0,170.0,,1500.0,20.0,,12000.0,,,,10.0,8100,1100.0,7700.0,,300.0,,530.0,27.0,9500.0,,,68.0,39.0,35.0,240.0,7.0,,,,,26.0,,330.0
Rusk,Butte,35,,AID,VH (B60),11052-6673,19.0,95.0,,1300.0,31.0,,13000.0,,,,4.0,18000,3800.0,5600.0,,220.0,,230.0,42.0,4500.0,,,59.0,32.0,45.0,260.0,13.0,,,,,38.0,,350.0
Rusk,Butte,35,,AID,VH (B60),11052-6673,12.0,84.0,,910.0,26.0,,11000.0,,,,3.0,14000,1700.0,8000.0,,190.0,,210.0,36.0,6400.0,,,56.0,29.0,28.0,210.0,4.0,,,,,17.0,,270.0
Rusk,Butte,35,,AID,VH (B60),11052-6673,151.0,760.0,,5300.0,156.0,,65000.0,,,,18.0,8000,5500.0,11000.0,,1300.0,,910.0,260.0,7900.0,,,64.0,49.0,230.0,1200.0,18.0,,,,,73.0,,1100.0
Buckroyd,Butte,35,,AL,ID (B35),11172-4187a ,,,,,,,2803.0,,28887.0,,,568,341.0,1619.0,,,,,,18728.0,,,,,,,,,4.0,,,,,36.0
Buckroyd,Butte,35,,AL,ID (B35),11172-4187a ,,,,,,,1424.0,,27101.0,,,61,,301.0,,,,,,17570.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-4187a ,,,,,,,,,28729.0,,,155,391.0,98.0,,,,,,18625.0,,,,,,,,,1.0,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-4187a ,,,,,,,,,29185.0,,,151,,57.0,,,,,,18921.0,,,,,,,,,5.0,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-4187a ,,,,,,,,,27634.0,,,90,738.0,526.0,,,,,,17915.0,,,,,,,,,50.0,,,,,4.0
Buckroyd,Butte,35,,AL,ID (B35),11172-4187a ,,,,,,,,,27512.0,,,24,895.0,738.0,,,,,,17843.0,,,,,,,,,4.0,,,,,9.0
Buckroyd,Butte,35,,AL,ID (B35),11172-4187a ,,,,,,,,,27235.0,,,,,1377.0,,,,,,17657.0,,,,,,,,,76.0,,,,,90.0
Buckroyd,Butte,35,,AL,ID (B35),11172-4187a ,,,,,,,5514.0,,28491.0,,,81,,2106.0,,,,,,18471.0,,,,,,,,,16.0,,,,,6.0
Buckroyd,Butte,35,,AL,ID (B35),11172-4187a ,,,,,,,,,27984.0,,,1750,,17479.0,,,,,,18142.0,,,,,,,,,8.0,,,,,53.0
Buckroyd,Butte,35,,AL,ID (B35),11172-4187a ,,,,,,,,,28046.0,,,211,,266.0,,,,,,18183.0,,,,,,,,,23.0,,,,,50.0
Buckroyd,Butte,35,,AL,ID (B35),11172-4187a ,,,,,,,,,20718.0,,,103,,857.0,,,,35.0,,13432.0,,,,4.0,,,,,1.0,,,,,15.0
Buckroyd,Butte,35,,AL,ID (B35),11172-4187a ,,,0.1,,,,,,23632.0,,,15,302.0,,,,,17.0,1.0,15321.0,,,,2.0,,,,,2.0,,,,,6.0
Buckroyd,Butte,35,,AL,ID (B35),11172-4187a ,,,,,,,,,28392.0,,,,,,,,,,,18407.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-4187a ,,,,,,,,,23404.0,,,,,,,,,,,15173.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-4187a ,,,,,,,,,26564.0,,,1,,575.0,,,450.0,21.0,1.0,17222.0,,,,4.0,,,1.0,,,,,,,30.0
Buckroyd,Butte,35,,AL,ID (B35),11172-426Ba ,,,0.3,,,,,,27527.0,,,10,,1610.0,,,,29.0,3.0,17846.0,,,,7.0,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-426Ba ,,,,,,,,,23372.0,,,,575.0,1414.0,,,,,,15152.0,,,,,,,13.0,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-426Ba ,,,,,,,,,23940.0,,,132,174.0,,,,,38.0,1.0,15521.0,,,6.0,3.0,,,,,,,,,,37.0
Buckroyd,Butte,35,,AL,ID (B35),11172-426Ba ,,,,,,,,,27450.0,,,5,203.0,254.0,,,293.0,26.0,,17796.0,,,,2.0,,,,,,,,,,9.0
Buckroyd,Butte,35,,AL,ID (B35),11172-426Ba ,,,,,,,,,23930.0,,,,,,,,,,,15514.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-426Ba ,,,,,,,,,19815.0,,,2,112.0,,,,,46.0,,12846.0,,,,1.0,,,,,,,,,,8.0
Buckroyd,Butte,35,,AL,ID (B35),11172-426Ba ,,,,,,,,,24064.0,,,4,224.0,504.0,,,,82.0,,15601.0,,,1.0,5.0,,,1.0,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-426Bd ,,,,,,,,,26755.0,,1.0,351,,,,,,119.0,,17346.0,,,10.0,,,,,,,,,3.4,,
Buckroyd,Butte,35,,AL,ID (B35),11172-426Bd ,,,0.5,,,,,,28398.0,,8.0,98,,,,,,90.0,,18411.0,,,12.0,,,,26.0,0.2,,0.2,,,,26.0
Buckroyd,Butte,35,,AL,ID (B35),11172-426Bd ,,,,,,,,,21669.0,,1.0,,,,,,,103.0,,14048.0,,,2.0,,,,,,,,,,,5.0
Buckroyd,Butte,35,,AL,ID (B35),11172-426Bd ,,,0.8,,,,,,25472.0,,4.0,,,,,,,399.0,,16514.0,,,7.0,,,,5.0,,,,,,,85.0
Buckroyd,Butte,35,,AL,ID (B35),11172-426Bd ,124.0,,,,,,,,27094.0,,2.0,4908,,,,,,141.0,,17566.0,,,41.0,,,,4.0,,,,,,,89.0
Buckroyd,Butte,35,,AL,ID (B35),11172-426Bd ,,,,,,,,,27584.0,,,,,,,,,,,17883.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-426Bd ,,,0.4,,,,,,22422.0,,,,,,,,,,,14536.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-426Bd ,,,,,,,,,27659.0,,4.0,,172.0,3661.0,,,,423.0,,17932.0,,,1.0,18.0,,,5.0,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-426Bd ,,,,,,,,,22181.0,,,187,,,,,,,,14381.0,,,2.0,,,19.0,,,,,,,,7.0
Buckroyd,Butte,35,,AL,ID (B35),11172-426Bd ,,,,,,0.1,673.0,,20346.0,,,1023,,,,247.0,,151.0,,13191.0,,,15.0,2.0,,2.0,,,,,,,,22.0
Buckroyd,Butte,35,,AL,ID (B35),11172-426Bd ,,,,,,,,,25022.0,,1.0,23,584.0,,,,,418.0,,16222.0,,,3.0,1.0,,9.0,1.0,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-426Bd ,,,,,,,2348.0,,27564.0,,1.0,10,,,,,,154.0,,17870.0,,,23.0,3.0,,,1.0,,,,,,,18.0
Buckroyd,Butte,35,,AL,ID (B35),11172-426Bd ,,,,,,0.3,,,25059.0,,1.0,13,,,,,,359.0,,16246.0,,,5.0,5.0,,18.0,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-426Bd ,,,,,,,,,25147.0,,2.0,14,,6786.0,,510.0,,798.0,,16303.0,,,19.0,21.0,,,6.0,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-426Bd ,,,,,,,,,24955.0,,1.0,,,,,,,80.0,,16179.0,,,2.0,2.0,,,1.0,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-426Bd ,,,,,,,1734.0,,22726.0,,,,,918.0,,,,113.0,,14733.0,,,2.0,1.0,,11.0,1.0,,,,,,,14.0
Buckroyd,Butte,35,,AL,ID (B35),11172-426Bd ,,,,,,,3515.0,,23958.0,,2.0,,,,,,,67.0,,15533.0,,,,2.0,,,1.0,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-426Bd ,,,,,,,,,25740.0,,,,,,,,,,,16688.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-426Bd ,,,,,,0.5,,,25871.0,,1.0,42,,,,,,250.0,,16773.0,,,8.0,3.0,1.0,61.0,1.0,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-426Bd ,,,,,,0.3,,,26972.0,,,121,,,,,,87.0,,17486.0,,,10.0,4.0,,16.0,1.0,,,,,,,23.0
Buckroyd,Butte,35,,AL,ID (B35),11172-3186a ,,,,,,,,,28491.0,,,351,,810.0,,,,,,18471.0,,,29.0,,,,,,,,,,,27.0
Buckroyd,Butte,35,,AL,ID (B35),11172-3186a ,,,,,,,,,29000.0,,,8924,6931.0,2902.0,,,,,,18801.0,,,47.0,,,,,,,,,,,97.0
Buckroyd,Butte,35,,AL,ID (B35),11172-3186a ,,,,,,,,,27512.0,,,53,1511.0,844.0,,,,,,17843.0,,,17.0,,,,,,,,,,,21.0
Buckroyd,Butte,35,,AL,ID (B35),11172-3186a ,,,,,,,,,29656.0,,,312,1661.0,861.0,,,,,,19227.0,,,7.0,,,,,,,,,,,10.0
Buckroyd,Butte,35,,AL,ID (B35),11172-3186a ,,,,,,,,,27902.0,,,625,2550.0,32690.0,,,,,,18089.0,,,49.0,,,,,,,,,,,38.0
Buckroyd,Butte,35,,AL,ID (B35),11172-3186a ,,,,,,,,,28775.0,,,709,,564.0,,,,,,18656.0,,,9.0,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-3186a ,,,,,,,,,29525.0,,,432,1330.0,1142.0,,,,,,19142.0,,,8.0,,,,,,,,,,,48.0
Buckroyd,Butte,35,,AL,ID (B35),11172-3186a ,,,,,,,,,29563.0,,,757,1929.0,2027.0,,,,,,19166.0,,,11.0,,,,,,,,,,,36.0
Buckroyd,Butte,35,,AL,ID (B35),11172-3186a ,,,,,,,,,29463.0,,,545,1134.0,727.0,,,,,,19101.0,,,19.0,,,,,,,,,,,31.0
Buckroyd,Butte,35,,AL,ID (B35),11172-3186a ,,,,,,,,,27512.0,,,536,,1154.0,,,,,,17843.0,,,7.0,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-3186a ,,,,,,,,,27512.0,,,236,931.0,237.0,,,,,,17843.0,,,6.0,,,,,,,,,,,17.0
Buckroyd,Butte,35,,AL,ID (B35),11172-426Aa ,,,,,,,,,25326.0,,,,746.0,1460.0,,,,,,16419.0,,,,,,,,,,,,,,2.0
Buckroyd,Butte,35,,AL,ID (B35),11172-426Aa ,,,,,,,4845.0,,26241.0,,,235,1137.0,1220.0,,,,,,17013.0,,,32.0,,,,,,,,,,,51.0
Buckroyd,Butte,35,,AL,ID (B35),11172-426Aa ,,,,,,,,,26241.0,,,1268,1702.0,3022.0,,,,,,17013.0,,,59.0,,,,,,,,,,,69.0
Buckroyd,Butte,35,,AL,ID (B35),11172-426Ab ,,,,,,,,,24290.0,,,1405,,1637.0,,,,,,15748.0,,,30.0,,,,,,,,,,,89.0
Buckroyd,Butte,35,,AL,ID (B35),11172-426Ab ,,,,,,,,,27870.0,,,817,,1348.0,,,,,,18068.0,,,12.0,,,,,,,,,,,66.0
Buckroyd,Butte,35,,AL,ID (B35),11172-426Ab ,,,,,,,,,25747.0,,,1354,,1691.0,,,,,,16692.0,,,18.0,,,,,,,,,,,29.0
Buckroyd,Butte,35,,AL,ID (B35),11172-426Ab ,,,,,,,,,24290.0,,,166,,1198.0,,,,,,15748.0,,,6.0,,,,,,,,,,,19.0
Buckroyd,Butte,35,,AL,ID (B35),11172-426Ab ,,,,,,,,,24698.0,,,65,,274.0,,,,,,16012.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-426Ac ,,,,,,,,,27512.0,,,138,3331.0,464.0,,,,,,17843.0,,,63.0,,,,,,,,,,,95.0
Buckroyd,Butte,35,,AL,ID (B35),11172-426Ac ,,,,,,,,,27636.0,,,107,,,,,,,,17917.0,,,3.0,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-426Ac ,,,,,,,,,27512.0,,,36,720.0,1947.0,,,,,,17843.0,,,,,,,,,,,,,,
